	Year	ref
578	1579	-9.627
579	1580	-9.631
580	1581	-9.617
581	1582	-9.498
582	1583	-9.365
583	1584	-9.273
584	1585	-9.184
585	1586	-9.147
586	1587	-9.211
587	1588	-9.287
588	1589	-9.325
589	1590	-9.347
590	1591	-9.356
591	1592	-9.364
592	1593	-9.346
593	1594	-9.272
594	1595	-9.14
595	1596	-9.009
596	1597	-8.969
597	1598	-8.95
598	1599	-8.888
599	1600	-8.908
600	1601	-9.063
601	1602	-9.269
602	1603	-9.439
603	1604	-9.503
604	1605	-9.454
605	1606	-9.359
606	1607	-9.277
607	1608	-9.225
608	1609	-9.182
609	1610	-9.147
610	1611	-9.143
611	1612	-9.144
612	1613	-9.164
613	1614	-9.219
614	1615	-9.249
615	1616	-9.264
616	1617	-9.282
617	1618	-9.3
618	1619	-9.316
619	1620	-9.289
620	1621	-9.233
621	1622	-9.158
622	1623	-9.064
623	1624	-9.024
624	1625	-9.017
625	1626	-8.986
626	1627	-9.017
627	1628	-9.126
628	1629	-9.195
629	1630	-9.222
630	1631	-9.253
631	1632	-9.28
632	1633	-9.374
633	1634	-9.542
634	1635	-9.659
635	1636	-9.68
636	1637	-9.628
637	1638	-9.527
638	1639	-9.425
639	1640	-9.318
640	1641	-9.215
641	1642	-9.145
642	1643	-9.058
643	1644	-8.961
644	1645	-8.941
645	1646	-8.993
646	1647	-9.036
647	1648	-9.041
648	1649	-9.071
649	1650	-9.17
650	1651	-9.232
651	1652	-9.196
652	1653	-9.191
653	1654	-9.235
654	1655	-9.188
655	1656	-9.094
656	1657	-9.113
657	1658	-9.241
658	1659	-9.345
659	1660	-9.339
660	1661	-9.269
661	1662	-9.26
662	1663	-9.366
663	1664	-9.524
664	1665	-9.62
665	1666	-9.608
666	1667	-9.555
667	1668	-9.489
668	1669	-9.414
669	1670	-9.405
670	1671	-9.469
671	1672	-9.513
672	1673	-9.492
673	1674	-9.452
674	1675	-9.403
675	1676	-9.312
676	1677	-9.204
677	1678	-9.159
678	1679	-9.162
679	1680	-9.159
680	1681	-9.218
681	1682	-9.366
682	1683	-9.456
683	1684	-9.458
684	1685	-9.487
685	1686	-9.567
686	1687	-9.637
687	1688	-9.619
688	1689	-9.53
689	1690	-9.505
690	1691	-9.574
691	1692	-9.609
692	1693	-9.568
693	1694	-9.551
694	1695	-9.567
695	1696	-9.489
696	1697	-9.343
697	1698	-9.294
698	1699	-9.335
699	1700	-9.337
700	1701	-9.31
701	1702	-9.289
702	1703	-9.286
703	1704	-9.341
704	1705	-9.379
705	1706	-9.293
706	1707	-9.194
707	1708	-9.238
708	1709	-9.352
709	1710	-9.442
710	1711	-9.507
711	1712	-9.491
712	1713	-9.389
713	1714	-9.291
714	1715	-9.199
715	1716	-9.096
716	1717	-9.063
717	1718	-9.093
718	1719	-9.079
719	1720	-9.057
720	1721	-9.118
721	1722	-9.171
722	1723	-9.194
723	1724	-9.292
724	1725	-9.397
725	1726	-9.388
726	1727	-9.349
727	1728	-9.36
728	1729	-9.36
729	1730	-9.359
730	1731	-9.374
731	1732	-9.366
732	1733	-9.376
733	1734	-9.396
734	1735	-9.365
735	1736	-9.285
736	1737	-9.203
737	1738	-9.178
738	1739	-9.197
739	1740	-9.224
740	1741	-9.297
741	1742	-9.402
742	1743	-9.461
743	1744	-9.436
744	1745	-9.351
745	1746	-9.273
746	1747	-9.227
747	1748	-9.205
748	1749	-9.261
749	1750	-9.339
750	1751	-9.339
751	1752	-9.363
752	1753	-9.441
753	1754	-9.465
754	1755	-9.478
755	1756	-9.508
756	1757	-9.51
757	1758	-9.51
758	1759	-9.456
759	1760	-9.301
760	1761	-9.151
761	1762	-9.08
762	1763	-9.072
763	1764	-9.099
764	1765	-9.14
765	1766	-9.204
766	1767	-9.262
767	1768	-9.262
768	1769	-9.217
769	1770	-9.176
770	1771	-9.163
771	1772	-9.135
772	1773	-9.081
773	1774	-9.11
774	1775	-9.187
775	1776	-9.164
776	1777	-9.093
777	1778	-9.13
778	1779	-9.239
779	1780	-9.301
780	1781	-9.344
781	1782	-9.369
