	Year	ref
932	1933	-11.091
933	1934	-10.198
934	1935	-8.515
935	1936	-9.241
936	1937	-10.453
937	1938	-9.083
938	1939	-8.224
939	1940	-11.777
940	1941	-9.168
941	1942	-7.771
942	1943	-11.161
943	1944	-10.705
944	1945	-8.907
945	1946	-9.611
946	1947	-7.459
947	1948	-7.79
948	1949	-9.351
949	1950	-9.425
950	1951	-10.241
951	1952	-7.569
952	1953	-7.307
953	1954	-9.94
954	1955	-9.475
955	1956	-7.609
956	1957	-8.348
957	1958	-10.741
958	1959	-9.041
959	1960	-7.686
960	1961	-9.507
961	1962	-10.838
962	1963	-9.803
963	1964	-9.724
964	1965	-8.762
965	1966	-8.879
966	1967	-9.287
967	1968	-8.908
968	1969	-8.948
969	1970	-10.546
970	1971	-10.019
971	1972	-8.135
972	1973	-9.35
973	1974	-9.343
974	1975	-9.894
975	1976	-9.165
976	1977	-7.606
977	1978	-9.105
978	1979	-7.516
979	1980	-10.108
980	1981	-10.294
981	1982	-10.849
982	1983	-8.587
983	1984	-9.252
984	1985	-9.956
985	1986	-8.589
986	1987	-9.478
987	1988	-9.975
988	1989	-8.341
989	1990	-8.763
990	1991	-9.313
991	1992	-9.471
992	1993	-7.902
993	1994	-9.054
994	1995	-9.137
995	1996	-7.304
996	1997	-10.035
997	1998	-8.443
998	1999	-8.29
999	2000	-9.492
